DWM_CODE,DWM_NAME,UniqueID,AU_ID,Sta2AUPos,caseWtrBdy,caseAUname,establish
82,CONCORD (SuAsCo),W2132,MA82B-13,Indirect,unnamed tributary, ,2010
82,CONCORD (SuAsCo),W2133,MA82B-14,Direct,nashoba brook,nashoba brook,2010
82,CONCORD (SuAsCo),W2134,MA82B-12,Direct,elizabeth brook,elizabeth brook,2010
82,CONCORD (SuAsCo),W2135,MA82A-22,Direct,unnamed tributary,unnamed tributary,2010
82,CONCORD (SuAsCo),W2136,MA82A-05,Direct,hop brook,hop brook,2010
82,CONCORD (SuAsCo),W2137,MA82B-22,Direct,coles brook,coles brook,2010
82,CONCORD (SuAsCo),W2138,MA82B-12,Direct,elizabeth brook,elizabeth brook,2010
82,CONCORD (SuAsCo),W2139,MA82B-18,Direct,cold harbor brook,cold harbor brook,2010
82,CONCORD (SuAsCo),W2140,MA82A-33,Direct,stony brook,stony brook,2010
91,PARKER,W2141,MA91-16,Direct,penn brook,penn brook,2010
92,IPSWICH,W2142,MA92030,Indirect,unnamed tributary, ,2010
83,SHAWSHEEN,W2143,MA83-15,Direct,unnamed tributary,unnamed tributary,2010
83,SHAWSHEEN,W2144,MA83-18,Direct,shawsheen river,shawsheen river,2010
83,SHAWSHEEN,W2145,MA83-22,Direct,webb brook,webb brook,2010
83,SHAWSHEEN,W2146,MA83-19,Direct,shawsheen river,shawsheen river,2010
83,SHAWSHEEN,W2147,MA83-18,Direct,shawsheen river,shawsheen river,2010
83,SHAWSHEEN,W2148,MA83-18,Direct,shawsheen river,shawsheen river,2010
83,SHAWSHEEN,W2149,MA83-17,Direct,shawsheen river,shawsheen river,2010
93,NORTH COASTAL,W2150,MA93-35,Direct,saugus river,saugus river,2010
93,NORTH COASTAL,W2151,MA93-39,Direct,proctor brook,proctor brook,2010
72,CHARLES,W2152,MA72-34,Direct,chicken brook,chicken brook,2010
72,CHARLES,W2153,MA72-16,Direct,bogastow brook,bogastow brook,2010
72,CHARLES,W2154,MA72-49,Direct,sewall brook,sewall brook,2010
72,CHARLES,W2155,MA72-41,Direct,unnamed tributary,unnamed tributary,2010
72,CHARLES,W2156,MA72-07,Direct,charles river,charles river,2010
72,CHARLES,W2157,MA72-04,Direct,charles river,charles river,2010
84,MERRIMACK,W2158,MA84A-31,Direct,south branch souhegan river,south branch souhegan river,2010
84,MERRIMACK,W2159,MA84A-21,Direct,deep brook,deep brook,2010
84,MERRIMACK,W2160,MA84A-22,Direct,cobbler brook,cobbler brook,2010
84,MERRIMACK,W2161,MA84A-15,Direct,johnson creek,johnson creek,2010
84,MERRIMACK,W2162,MA84A-09,Direct,little river,little river,2010
34,CONNECTICUT,W2163,MA34-54,Direct,north branch manhan river,north branch manhan river,2014
36,CHICOPEE,W2164,MA36-06,Direct,ware river,ware river,2014
36,CHICOPEE,W2165,MA36-15,Direct,quaboag river,quaboag river,2014
36,CHICOPEE,W2166,MA36-78,Direct,coys brook,coys brook,2014
84,MERRIMACK,W2167,MA84B-04,Direct,stony brook,stony brook,2010
92,IPSWICH,W2168,MA92-17,Direct,howlett brook,howlett brook,2010
96,CAPE COD,W2169,MA96077,Direct,elbow pond,elbow pond,2010
94,SOUTH COASTAL,W2170,MA94168,Direct,indian head brook/wampatuck pond,wampatuck pond,2010
95,BUZZARDS BAY,W2171,MA95173,Direct,white island pond,"white island pond, west basin",2010
62,TAUNTON,W2172,MA62119,Direct,monponsett pond,"monponsett pond, west basin",2010
62,TAUNTON,W2173,MA62157,Direct,white oak brook/reservoir,reservoir (white oak reservoir),2010
62,TAUNTON,W2174,MA62-79,Direct,white oak brook,white oak brook,2010
96,CAPE COD,W2175,MA96039,Direct,cliff pond,cliff pond,2010
96,CAPE COD,W2176,MA96218,Direct,mystic lake,mystic lake,2010
35,MILLERS,W2177,MA35-27,Direct,mahoney brook,mahoney brook,2011
81,NASHUA,W2178,MA81-02,Indirect,unnamed tributary, ,2011
52,TEN MILE,W2179,MA52-08,Direct,sevenmile river,sevenmile river,2011
81,NASHUA,W2180,MA81-13,Direct,monoosnoc brook,monoosnoc brook,2011
51,BLACKSTONE,W2181,MA51-49,Direct,dark brook,dark brook,2011
51,BLACKSTONE,W2182,MA51-13,Direct,mumford river,mumford river,2011
35,MILLERS,W2183,MA35-24,Direct,west gulf brook,west gulf brook,2011
41,QUINEBAUG,W2184,MA41-28,Direct,breakneck brook,breakneck brook,2011
51,BLACKSTONE,W2185,MA51-46,Direct,unnamed tributary,unnamed tributary,2011
81,NASHUA,W2186,MA81-16,Direct,catacoonamug brook,catacoonamug brook,2011
42,FRENCH,W2187,MA42-22,Direct,unnamed tributary,unnamed tributary,2011
51,BLACKSTONE,W2188,MA51-09,Direct,quinsigamond river,quinsigamond river,2011
41,QUINEBAUG,W2189,MA41-06,Direct,cady brook,cady brook,2011
81,NASHUA,W2190,MA81-11,Direct,whitman river,whitman river,2011
41,QUINEBAUG,W2191,MA41-19,Direct,stevens brook,stevens brook,2011
51,BLACKSTONE,W2192,MA51-18,Direct,peters river,peters river,2011
35,MILLERS,W2193,MA35-31,Direct,jacks brook,jacks brook,2011
81,NASHUA,W2194,MA81-11,Direct,whitman river,whitman river,2011
35,MILLERS,W2195,MA35-26,Direct,unnamed tributary,unnamed tributary,2011
81,NASHUA,W2196,MA81-04,Direct,spectacle brook,spectacle brook,2011
35,MILLERS,W2197,MA35-11,Direct,west branch tully river,west branch tully river,2011
41,QUINEBAUG,W2198,MA41-17,Direct,west brook,west brook,2011
35,MILLERS,W2199,MA35-22,Direct,ellinwood brook,ellinwood brook,2011
81,NASHUA,W2200,MA81-02,Direct,north nashua river,north nashua river,2011
42,FRENCH,W2201,MA42-21,Direct,little river,little river,2011
35,MILLERS,W2202,MA35-23,Direct,north pond brook,north pond brook,2011
51,BLACKSTONE,W2203,MA51-02,Direct,middle river,middle river,2011
61,MOUNT HOPE BAY (SHORE),W2204,MA61-06,Direct,mount hope bay,mount hope bay,2017
81,NASHUA,W2205,MA81-73,Direct,bowers brook,bowers brook,2011
41,QUINEBAUG,W2206,MA41-29,Direct,unnamed tributary,unnamed tributary,2011
51,BLACKSTONE,W2207,MA51-41,Direct,bacon brook,bacon brook,2011
51,BLACKSTONE,W2208,MA51-01,Direct,kettle brook,kettle brook,2011
81,NASHUA,W2209,MA81-97,Direct,unnamed tributary,unnamed tributary,2011
52,TEN MILE,W2210,MA52-03,Direct,ten mile river,ten mile river,2011
35,MILLERS,W2211,MA35-20,Direct,millers river,millers river,2011
81,NASHUA,W2212,MA81-72,Direct,wekepeke brook,wekepeke brook,2011
42,FRENCH,W2213,MA42-11,Direct,wellington brook,wellington brook,2011
41,QUINEBAUG,W2214,MA41-14,Direct,hatchet brook,hatchet brook,2011
35,MILLERS,W2215,MA35-25,Direct,stockwell brook,stockwell brook,2011
81,NASHUA,W2216,MA81-90,Direct,smith brook,smith brook,2011
41,QUINEBAUG,W2217,MA41-06,Indirect,unnamed tributary, ,2011
36,CHICOPEE,W2218,MA36-31,Direct,west branch swift river,west branch swift river,2011
34,CONNECTICUT,W2219,MA34-18,Direct,broad brook,broad brook,2014
41,QUINEBAUG,W2220,MA41-20,Direct,browns brook,browns brook,2011
41,QUINEBAUG,W2221,MA41-22,Direct,rocky brook,rocky brook,2011
